Zero_Crossings,Duration,Amp_range,Avg_amp,Freq_range,Pulses_per_Sec,Partials,MFCC,Spectral Rolloff,Melspectrogram,Spectral Contrast,Chroma_StFt,Tonnetz,Sex,Age,Species,Call
-0.21759994866284962,-0.054575009908413394,-0.5389629791840965,-0.32643291545082037,-0.31351551605426564,-0.2980164873186767,0.32129919273679236,0.6169420297260217,0.5138541022323242,0.068617083132267,16.52779893446321,0.6273764371871948,0.0228890744683316,Female,Adult,Domestic Cat,growl
-0.2884959307084931,-0.6038843487691835,-0.20992729049397818,-0.49041053048452443,0.2510214939971317,0.31853113945004496,0.026137434329778716,0.684273630769225,0.9006200524816128,0.0446406826376915,16.42538465954975,0.810444176197052,0.028808276092954,Female,Adult,Domestic Cat,hiss
-0.41353066267990074,-0.32922967933879843,-0.9094554900964053,-0.7935086184402202,-0.4354542060682552,-0.7996949734176485,-0.7609605880889244,0.055681133251481496,-0.3342973319713632,0.008658648468554,18.67495897726162,0.6156256198883057,0.0227620354973197,Male,Juvenile,Domestic Cat,purr
0.12699749134082366,-0.054575009908413394,-0.8237731373235923,-0.9228584880553622,-0.009239359755988674,-0.26467946497212974,-0.7609605880889244,-0.7674213741907824,0.6382197273287216,0.0020513830240815,20.19370620251563,0.537830114364624,-0.020185019964859,Male,Juvenile,Domestic Cat,purr
0.05577925483133633,-0.054575009908413394,-0.9509024371336884,-0.9305654193185929,-0.5230772620609279,-0.2673014779656784,-0.7609605880889244,-0.938487926957792,0.7931472929348532,0.0019434659043326,19.581244719910128,0.560727059841156,-0.005767160377752,Male,Juvenile,Domestic Cat,purr
-0.4555311611342138,-0.6038843487691835,-0.7742084151753432,-0.915209782458334,-0.133541834536292,-0.44934409437491213,-0.7609605880889244,-0.7596070415677413,0.4841610806334573,0.0031016352586448,18.745685338497864,0.6364200115203857,0.0187791606562557,Male,Juvenile,Domestic Cat,purr
-0.24735477749109697,-0.32922967933879843,-0.1616031602148152,-0.8569222645362695,-0.4776219527041088,-0.47806137954234956,-0.7609605880889244,-0.3242050184375488,0.21845881680532134,0.0117130940780043,17.85446991903066,0.6826574206352234,-0.0146770067428368,Male,Juvenile,Domestic Cat,purr
1.7945569235780505,2.1426623455346667,-0.7300296487245289,-0.9366901750587122,-0.07058908392078111,-0.4172556496443407,-0.7609605880889244,-0.8949492249868383,0.7649412076695913,0.0025036202277988,18.742503349537525,0.6206457614898682,0.002721675226632,Male,Juvenile,Domestic Cat,purr
1.9837202938543812,2.417317014965052,-0.7248482859637596,-0.9321263732559195,0.12560923167402327,-0.4163240186539589,-0.7609605880889244,-1.0371605255277292,0.9487600649790938,0.0032689473591744,18.263453913680525,0.6629552841186523,0.0001533091591218,Male,Juvenile,Domestic Cat,purr
-0.18472999335077853,-0.054575009908413394,-0.7883799025046873,-0.9191756233648326,0.21580925196100642,-0.34970760062006406,-0.6625733352865865,-1.0232584784259724,0.7483191915519513,0.002867144299671,18.927989868031727,0.6440638899803162,0.0145603308890436,Male,Juvenile,Domestic Cat,purr
2.1514000332077896,2.1426623455346667,-0.6938896559054271,-0.9262026030199187,0.2533037689439176,-0.21386235600192527,-0.7609605880889244,-1.0579785371667938,0.7805125989425327,0.0029325082432478,18.60396388865937,0.6182675361633301,-0.0004500771851075,Male,Juvenile,Domestic Cat,purr
0.6475458686032304,0.7693889983827417,-0.9281088189020327,-0.9388536029031982,0.05546779268936442,-0.3552726894226979,-0.7609605880889244,-1.0399747385733924,0.5904713826516346,0.0024044369347393,18.343873765942742,0.647195041179657,0.0057621346968896,Male,Juvenile,Domestic Cat,purr
0.5159586292003314,4.339899700977748,2.3950881819646512,0.08220133159849702,1.130007085823909,-0.7827143178403814,0.41968644553913026,1.1432406693834574,-0.21833685540079603,0.2423734664916992,16.2168677916081,0.8237082958221436,-0.0026437737079733,Male,Juvenile,Domestic Cat,purr
-0.4575721060718914,-0.054575009908413394,-0.8947742492046202,-0.8377142642103499,-1.2011574507149236,-0.8407731769832439,-0.5641860824842486,-0.43742419881287914,0.4302573409920309,0.0076028038747608,17.499280028256717,0.7122701406478882,-0.0416773466863182,Male,Adult,Caracal Carcal,growl
0.18253267727657774,-0.6038843487691835,0.36394880761285614,-0.7485414999119214,1.7155899312774532,0.8444320312989424,-0.7609605880889244,0.2978193489482698,1.6772692418355193,0.0117631889879703,17.197238404957677,0.7491857409477234,-0.0038441757461885,Male,Adult,Caracal Carcal,hiss
-0.5446882294643413,-0.6038843487691835,1.4067004760461161,-0.3191016988638359,-0.7764912909736905,-0.8081853012062823,-0.17063707127489705,-0.08677190607730537,0.3345984976256292,0.276507705450058,16.23530896929562,0.8342597484588623,0.001783771553295,Male,Adult,Caracal Carcal,roar
0.11625567587936253,1.3186983372435117,-0.8606691663392884,-0.8726423335456088,1.6748169082201907,-0.8959186883554969,-0.6625733352865865,0.08487947390297992,0.5123277185410694,0.0044037164188921,16.697863058559108,0.8258093595504761,-0.0065303798325917,Male,Adult,Caracal Carcal,growl
-0.15379356482177045,-0.32922967933879843,-1.0581265667668698,-0.9057239292676811,-1.3100002297247368,-0.9295470454791048,-0.6625733352865865,0.11413032652676956,1.637320945883183,0.0026300337631255,16.08714609609475,0.825958251953125,0.0056654673873265,Male,Adult,Caracal Carcal,hiss
-0.3821645615324342,-0.6038843487691835,-0.9937112517680461,-0.908707368577752,-1.2878838986927876,-0.8658695870643522,-0.7609605880889244,0.03917017501322443,1.4017161215578982,0.0025997818447649,15.977396556713972,0.8434496521949768,-0.0106672221843769,Male,Adult,Caracal Carcal,hiss
-0.4867898441270657,-0.6038843487691835,0.29366853448096064,-0.8502661604619638,-1.3310841030426637,-0.9295470454791048,-0.6625733352865865,-0.34842696941168444,0.9773608068446441,0.0510204099118709,16.265983940334003,0.7890959978103638,0.0095613922816485,Male,Adult,Caracal Carcal,growl
0.23935688106770717,1.3186983372435117,0.9341084532599646,-0.8647985510974062,1.6734072008511691,-0.9187956548877134,-0.7609605880889244,-0.1086706232918969,0.832851482010019,0.0252405405044555,16.277908889974412,0.8020574450492859,-0.0127813750942895,Male,Adult,Caracal Carcal,growl
-0.48109668193249133,-0.054575009908413394,-0.8808290951434482,-0.7370088006430142,-0.9720333480215251,-0.7370163770956766,-0.5641860824842486,0.17945430148063002,-0.3868554072465732,0.0139464437961578,17.671463450892784,0.7467936873435974,0.0183632753363031,Unknown,Adult,Caracal Carcal,growl
-0.10738892202825834,-0.32922967933879843,-0.6212423730875537,-0.510891356395117,1.4499222594956376,0.533286489397838,-0.5641860824842486,0.9917162251153449,0.6247371305333301,0.0356277748942375,17.57332266485286,0.7729960083961487,0.0068737147806721,Unknown,Adult,Caracal Carcal,hiss
-0.2991303280153396,0.7693889983827417,-0.8216407938703795,-0.6508926229521523,-0.5924654069991788,-0.7090839121439952,-0.4657988296819107,0.3987536366338409,-0.5649454442456606,0.0206005927175283,18.463339285496453,0.7422052621841431,-0.0085007440159169,Unknown,Adult,Caracal Carcal,growl
-0.3706708189886708,-0.054575009908413394,-0.34229372174131717,-0.7550019140960132,-1.0181679058744115,-0.7894566369666493,-0.6625733352865865,0.4327268924567674,0.01668574949360501,0.0159095749258995,17.67971903860081,0.8109133243560791,0.0088924095726855,Unknown,Adult,Caracal Carcal,hiss
-0.3773307445747767,0.7693889983827417,-0.037906743323048823,-0.32126293541981094,-0.36698595766467823,-0.6221829100720976,-0.5641860824842486,1.1120289615377734,-0.8581722726205582,0.0719070956110954,17.498144008552572,0.8311129212379456,-0.0249587604099652,Unknown,Adult,Caracal Carcal,growl
-0.3316780288635669,-0.32922967933879843,-0.34558253143300166,-0.3095079768874741,0.9169567195414451,0.2031625677339051,0.6164609511438061,1.014392058281399,-0.01006539511722546,0.0766837149858474,17.239883517824843,0.8399659991264343,-0.0055230707565051,Unknown,Adult,Caracal Carcal,hiss
-0.453275379887307,0.4947343289523567,0.1836801677145258,-0.41759604797476574,-0.6807968490206815,-0.6963737567054537,-0.4657988296819107,0.9056080727669578,-0.7542091646320637,0.059363879263401,17.4321750600327,0.8073685169219971,-0.0133133604423222,Unknown,Adult,Caracal Carcal,growl
0.1857552219150161,-0.054575009908413394,2.9331774059549853,0.2895450158607436,1.494942849814974,0.6556470957634408,1.1083972151554953,0.3177189369086849,0.3801639967301661,0.2708005607128143,16.907214340710002,0.8052324652671814,0.0099580966459893,Unknown,Unknown,Caracal Carcal,growl
0.6047934430666151,-0.054575009908413394,1.6078913741990588,0.6792487736222174,1.9674552736191826,1.9898771361949028,2.6825932599929017,0.7318968609172961,0.7622617900135623,0.386157214641571,17.76887364728421,0.7748643755912781,-0.0049170377725414,Unknown,Unknown,Caracal Carcal,growl
0.595985154388217,-0.054575009908413394,4.942935238893191,-0.11484736618977665,1.9632167630037232,1.303658878454746,0.026137434329778716,0.5120038955233843,1.0982078175031444,0.1218240782618522,17.306983619099004,0.7852827906608582,0.0007114134541385,Unknown,Unknown,Caracal Carcal,growl
0.5470024758839541,0.22007965952197164,1.3535858114828876,0.06581038917628657,1.9147673262762395,0.9334306437656791,-0.2690243240772349,0.5739456707925102,0.792895088563556,0.1622640341520309,17.674309255691682,0.7636238932609558,-0.0076380674267982,Unknown,Unknown,Caracal Carcal,growl
-0.3260922848236071,-0.6038843487691835,2.9600892499123868,-0.1603303766422072,1.0843778888520965,0.44888264255789134,0.6164609511438061,0.43790046994844933,0.7405290123203203,0.1345314681529998,17.830057789129764,0.7313422560691833,-0.0039795648406481,Unknown,Unknown,Caracal Carcal,growl
0.7782737627692125,0.22007965952197164,5.399800196419273,1.8545049416316548,2.0234036137432487,1.6478168125222439,2.1906569959812123,1.0216391697460143,0.7395809637479372,1.5423227548599243,17.622632209017496,0.750925600528717,-0.0111227491350229,Unknown,Unknown,Caracal Carcal,growl
0.4105814195233977,0.22007965952197164,3.5759545347435995,1.282066086994065,1.9633471787149679,1.3035090491408292,1.6987207319695228,0.8652879107186989,0.27268775756325403,0.7408469319343567,18.250885305926968,0.7570419311523438,0.0004756327012744,Unknown,Unknown,Caracal Carcal,growl
0.023016717673879864,-0.054575009908413394,3.644084057276613,0.6989619181238534,1.9111319883252877,0.6627639881745013,1.2067844679578332,0.8349811540923012,0.26785842515541564,0.4797679781913757,17.416674164704503,0.7919053435325623,0.0011785900160001,Unknown,Unknown,Caracal Carcal,growl
-0.3584251493626051,-0.32922967933879843,4.89557216061415,0.4173655878315403,1.852363408445551,0.41042645198584476,0.41968644553913026,0.8711453686192037,0.37256978329025936,0.2731648683547973,18.275080046063184,0.7768734693527222,-0.0100671625995575,Unknown,Unknown,Caracal Carcal,growl
0.10476193333559912,0.22007965952197164,4.344087708476781,0.5259031339316187,1.7878076313793214,0.20945539891842188,0.9116227095508196,0.8064141818773337,0.13307684123211927,0.4441380202770233,17.620328384918412,0.7804048657417297,-0.0105815546504407,Unknown,Unknown,Caracal Carcal,growl
-0.4572498516080476,-0.32922967933879843,0.024122750633157667,-0.09454038250118657,0.8552266162188551,-0.24482708087811866,-0.17063707127489705,0.6197577737329762,0.11824950153952496,0.110136441886425,17.872854641418577,0.7642301917076111,-0.0109509324522115,Unknown,Unknown,Caracal Carcal,growl
0.8880551167853452,-0.32922967933879843,2.046355155940666,0.03447381562660709,1.9524574668260182,2.0865170436714098,7.011632383295769,-0.35900131905067684,0.9511611461589071,0.1762086898088455,17.99495464849182,0.7074915170669556,0.0092094183063195,Unknown,Unknown,Caracal Carcal,hiss
-0.6128987576446194,-0.32922967933879843,-0.3303562400332283,-0.08451095932554104,-0.855669622079031,-0.5928551343937762,-0.3674115768795728,-0.2311158356969739,-0.7112148949808274,0.1625932157039642,18.05606809037343,0.7185482978820801,-0.0003210522795534,Unknown,Unknown,Caracal Carcal,growl
0.06029081732515001,-0.6038843487691835,1.5245579473353297,-0.043952713284838844,1.4785593760898321,2.2146211070705,0.41968644553913026,0.75184153568774,0.9049484182002597,0.2020123749971389,17.12538257420462,0.7528063654899597,-0.0131426241674065,Unknown,Unknown,Caracal Carcal,hiss
-0.5170817637283861,-0.054575009908413394,-0.4952881456577679,-0.5507439553611972,-1.003532557640425,-0.7393913311141491,-0.2690243240772349,-0.2765031734271695,-0.7658343276100459,0.0447594970464706,17.46257878299198,0.739018440246582,-0.0197685991136557,Unknown,Unknown,Caracal Carcal,growl
-0.6721935789918849,-0.6038843487691835,-0.3523259146254804,-0.10342376178468006,-0.6669420935279675,-0.5190147253463473,-0.17063707127489705,0.8526796790042176,-0.8289714921181013,0.1352410316467285,17.978223718620722,0.7578626871109009,0.0017059274887195,Unknown,Unknown,L. lynx,growl
-0.4915162429301086,0.22007965952197164,0.826587042005589,1.2467335423208337,-0.17501403071217284,-0.2652038675708395,0.8132354567484817,1.760505067607454,-1.1314786000419261,0.670088529586792,18.47709717001797,0.6639300584793091,0.0006776308019532,Unknown,Unknown,L. lynx,
0.12334527408392688,1.5933530066738968,0.7378673858246927,0.9138626260369647,0.28010419760474653,-0.10668445344658486,1.3051717207601712,1.3422848125423168,-1.076494461250478,0.5396151542663574,20.000896554864266,0.5505635142326355,0.0087175399098055,Unknown,Unknown,L. lynx,call
-0.7139792411369688,-0.6038843487691835,-0.22945876452064934,0.13506199308497258,-0.9693435239770989,-0.6313867107841459,-0.4657988296819107,1.056007337034031,-1.1968240867744289,0.1831497997045517,17.870825785277972,0.7236412167549133,-0.0050479737873319,Unknown,Unknown,L. lynx,growl
-0.5952821802878232,-0.054575009908413394,0.053331109883527406,0.6830077725451797,-0.7622270725562786,-0.43923061568551025,0.1245246871321166,1.426045618490822,-1.2293530974100095,0.3802109658718109,18.57833733935745,0.7008891701698303,0.0049775410410606,Unknown,Unknown,L. lynx,call
-0.7153756771469587,-0.6038843487691835,-0.04931171128182204,0.7661553803837375,-0.7473107755826423,-0.49953691453712884,-0.2690243240772349,1.3685154612786996,-1.1912089096259142,0.4211982190608978,18.097183842666816,0.7805246114730835,-0.00851074768811,Unknown,Unknown,L. lynx,call
-0.6146174481184532,-0.054575009908413394,0.17077198269210048,0.28726096280098673,-0.734839773194848,-0.626891831366634,-0.2690243240772349,1.2259291900435374,-1.03071519147908,0.2449327856302261,17.502741718389544,0.7927355170249939,0.0062366079485804,Unknown,Unknown,L. lynx,
-0.6258963543529874,-0.6038843487691835,0.441534926610042,0.35734494330328903,-0.7041105712327663,-0.4276188438569377,-0.07224981847255917,1.0986801272986269,-0.7921803835096054,0.3095572292804718,18.005102448798727,0.6586708426475525,-0.0075044747024452,Unknown,Unknown,L. lynx,call
-0.5643457517588151,-0.32922967933879843,-0.29465508351669756,-0.3376253389178207,-0.7098705984794166,-0.5474822949905895,-0.4657988296819107,0.6378698112896724,-0.5802015970103216,0.0892698168754577,17.79917762015282,0.7310133576393127,0.0008074328052911,Unknown,Unknown,L. lynx,growl
-0.2838769500600648,-0.054575009908413394,0.7795343977508119,0.15111297274650048,-0.11088210470748917,-0.18826651487442672,0.32129919273679236,0.7515179670188242,-0.05220362940321645,0.3104645311832428,18.27548610143589,0.7560064792633057,0.0084673130035823,Pair,Adult,L. lynx,roar
-0.6846540849271798,-0.6038843487691835,0.46455152004951095,0.7284372529496599,-0.6956335500018473,-0.5759498646348319,-0.3674115768795728,0.9241948614200852,-0.8462849549926875,0.4765145778656006,18.176005967957646,0.8009853959083557,-0.0033809870253456,Pair,Adult,L. lynx,growl
-0.4600427236280275,-0.054575009908413394,0.8219593860861778,0.6452777495448853,-0.31294494731756917,-0.4201273781610845,0.6164609511438061,1.3183577247128853,-0.7654528435322232,0.4625389575958252,17.928170117605426,0.7066714763641357,0.0005646752038775,Pair,Adult,L. lynx,call
-0.5287903425813788,-0.6038843487691835,0.3265497660299571,0.1688647053351083,-0.3528032490667943,0.011381045920062135,0.5180736983414681,0.9356603070786773,-0.3217923144642587,0.2238712757825851,18.36038876481948,0.7695533633232117,0.0152527349878203,Pair,Adult,L. lynx,call
-0.5299719422821395,-0.6038843487691835,-0.13855015047634606,0.04596910647019004,-0.27276060629023174,0.09603460828320375,0.2229119399344545,0.9890487547094525,-0.39555000596714157,0.1523107588291168,18.80887270485848,0.7288126945495605,0.0098589294436823,Pair,Adult,L. lynx,call
-0.61687322936536,-0.6038843487691835,1.385381618425889,3.040587640100009,-0.06751888071855712,-0.0957469135306392,1.0100099623531575,1.5879335990281152,-0.8497944407105089,2.571324348449707,18.30959559280328,0.7408670783042908,0.0053542493008631,Pair,Adult,L. lynx,call
-0.6131135939538487,-0.32922967933879843,-0.8070760403612574,-0.6325129818575725,-1.1022045298078493,-0.7597404897064314,-0.5641860824842486,-0.15191078781104764,-0.7135269594303618,0.0250162500888109,17.564246791504566,0.7325794100761414,0.0067782548025637,Pair,Adult,L. lynx,growl
-0.3173914142998236,0.4947343289523567,0.2807956712786037,0.5317882044472801,-0.23689628569788193,-0.3107519790016272,0.8132354567484817,0.6085055144341973,-1.0311890076886319,0.3665705025196075,19.817450823929192,0.6622899174690247,0.0102932738452572,Pair,Adult,L. lynx,roar
-0.5211636536037414,-0.054575009908413394,-0.20234185501068033,0.46094447291349366,-0.5281308708716681,-0.3384704020762842,0.5180736983414681,0.6170943603745057,-1.1127235554262784,0.2808158993721008,19.843061815717576,0.6602801084518433,0.0182046569363683,Pair,Adult,L. lynx,call
-0.6786386682687616,-0.6038843487691835,-0.12736875471389464,0.14238162714695934,-0.8125186312050965,-0.5130215527896647,-0.3674115768795728,0.5801235588912833,-1.1347061895689876,0.2193672806024551,19.031061699763253,0.6116445064544678,0.0075948907607326,Pair,Adult,L. lynx,growl
0.1925225656557366,2.1426623455346667,1.1355685932301058,0.3209041283779807,-0.09498768989951596,-0.4252465463865842,1.1083972151554953,0.8045984617858548,-0.8026214994969141,0.3121933043003082,18.82499527113044,0.6873804330825806,0.0107113811324968,Pair,Adult,L. lynx,call
-0.6686487798896028,-0.6038843487691835,0.04410942839733313,0.6746513459754583,-0.7324759884285339,-0.3826700496818183,-0.2690243240772349,1.2068503887054192,-1.064224018069405,0.3704634010791778,18.69696724227877,0.5496498942375183,0.011831566589153,Pair,Adult,L. lynx,
-0.1325247702080774,1.5933530066738968,1.2833282239143036,1.119189698785074,-0.03475193326827359,-0.4085905209894705,1.5019462263648469,1.1141909085252792,-0.9228754773104891,0.6737301349639893,19.15620791776564,0.6982769966125488,0.018183324684486,Pair,Adult,L. lynx,roar
-0.5151482369453231,-0.054575009908413394,0.8431194447632236,0.6647234525009019,-0.6000225316954239,-0.45121696079887547,0.5180736983414681,1.0664171848822737,-0.9908876000929584,0.4160228669643402,18.43574137368372,0.7271096110343933,0.0122746965790903,Pair,Adult,L. lynx,call
0.34430441812618245,2.966626353825822,0.9423657993092431,1.2287246985467335,0.09551162631351533,-0.33941932106442557,2.977755018399915,1.1468489920509166,-1.030546898955422,0.728024959564209,18.730064941713263,0.6953325867652893,0.0052577238673803,Pair,Adult,L. lynx,call
-0.7611358110127832,-0.8785390181995685,-0.31084988927294355,0.32733378626258675,-1.1067690797014211,-0.5100249665113233,-0.6625733352865865,0.615155474447142,-1.0415665655790451,0.2395781874656677,18.278120480665137,0.638490617275238,0.0108456626662835,Pair,Adult,L. lynx,growl
-0.6626333632311845,-0.6038843487691835,-0.02244911887634722,0.28569836539727006,-0.3673119969427904,-0.4268696972873524,-0.4657988296819107,1.085271738665249,-0.6048908290351962,0.2407450824975967,17.47234824127048,0.7527726292610168,0.0129937750882099,Pair,Adult,L. lynx,growl
-0.025428870057309868,1.3186983372435117,0.7974758923839721,0.697961021008902,-0.24015667847900465,-0.39565525688796394,2.0922697431788744,0.7329718253879808,-0.8092270169288419,0.4962770640850067,19.376002387823775,0.6015790104866028,0.0019198797139379,Pair,Adult,L. lynx,call
-0.5080586387407587,-0.6038843487691835,-0.05184632549147797,0.47372678054354617,0.11180272224319196,0.40767958123069853,0.1245246871321166,0.42732673269397314,-0.11473265711278814,0.3018376231193542,17.94967774772972,0.731181800365448,0.0161923295047624,Group,Juvenile,L. lynx,call
0.8011538297021247,0.7693889983827417,0.43765569528374587,0.8199980521651267,1.8670351759606032,0.8414354450206012,1.3051717207601712,0.6013369412838254,0.29427892263704114,0.5313768982887268,17.444922426018522,0.7595519423484802,0.0177163663300302,Group,Juvenile,L. lynx,growl
1.7907972881665393,2.417317014965052,0.07653207327394625,-0.12604798090193078,1.8721264046880488,0.1779220910047996,0.32129919273679236,0.3800318171948207,0.6284775047380403,0.1378118991851806,17.62181570858993,0.7615272402763367,0.0308322198646628,Group,Juvenile,L. lynx,growl
0.46171246111995273,0.7693889983827417,-0.14135599646489486,-0.222508136017088,0.365764031372786,0.07687786028952182,0.5180736983414681,0.22826915534978265,-0.060248859744744775,0.1041309162974357,17.61325849095473,0.75581294298172,0.0333200499023249,Group,Juvenile,L. lynx,growl
0.15954519218905092,2.1426623455346667,-0.7635739603844894,-0.7623390523793291,-0.942499623412522,-0.6518633836861447,-0.7609605880889244,-0.5014814563943196,-1.2533847325788579,0.0130501193925738,18.236713858023315,0.6542813181877136,-0.0062435242246958,Pair,Adult,L. lynx,growl
-0.41449742607143225,0.4947343289523567,-0.7879727314675726,-0.6149787607406161,-1.1704554186926848,-0.569207545508564,-0.6625733352865865,-0.1181341074179238,-1.518766330011087,0.0255978256464004,18.47354263725503,0.6814941763877869,-0.0115302108283643,Pair,Adult,L. lynx,growl
-0.6032311237293044,-0.32922967933879843,-0.8679264820137658,-0.6050262413570607,-1.2252300174155464,-0.49703975930517774,-0.5641860824842486,-0.2729939039552572,-1.5290976951971083,0.0256241541355848,18.398447858352213,0.6252158880233765,-0.0036569775477259,Pair,Adult,L. lynx,growl
-0.6280447174452797,-0.6038843487691835,-0.03495045623043317,0.01611238309610058,-0.7114464549902925,-0.3571990663159173,-0.17063707127489705,-0.09243768762413947,-1.1807974353297104,0.2405970841646194,18.941866300573256,0.6183649301528931,0.0064015036067784,Pair,Adult,L. lynx,roar
-0.4271727683159564,-0.6038843487691835,-0.9862771528715778,-0.9049867302471472,-1.2386519676978347,-0.7804668781316253,-0.7609605880889244,-0.5247243576226704,1.1052230698306085,0.0030986994970589,17.276180705736017,0.7796928882598877,-0.0044750104936581,Unknown,Juvenile,L. lynx,growl
-0.177962649610058,0.22007965952197164,-1.0392010174201325,-0.8966852293674662,-1.2954806138728034,-0.8135791565072967,-0.7609605880889244,-0.6079126605962948,-0.11401045044539375,0.0035988211166113,17.58216115745949,0.738226592540741,-0.0006948134688829,Unknown,Juvenile,L. lynx,growl
-0.2533701941495152,-0.6038843487691835,-0.9969803110899168,-0.9033173988321244,-0.35296626870585046,-0.5077775268025674,-0.7609605880889244,-0.6476842792138817,0.11344240597424216,0.0027829019818454,18.22401426809803,0.7013726234436035,-0.0021893615226191,Unknown,Juvenile,L. lynx,growl
1.7276354132531477,0.4947343289523567,-0.9005274523326824,-0.8547121152902786,0.22814440464958724,0.26259486225434076,-0.7609605880889244,-0.33129765590787225,0.3868051464592539,0.0039330450817942,18.079247474919903,0.6657734513282776,0.0120377589998531,Unknown,Juvenile,L. lynx,growl
-0.3320002833274107,-0.054575009908413394,-0.7067968459470058,-0.8246815496941811,-1.203928784578878,-0.7381400969500546,-0.5641860824842486,-0.47105819361365403,-0.16145006545052495,0.0091298380866646,17.474449487127764,0.7648572325706482,0.0004664615368494,Unknown,Juvenile,L. lynx,hiss
0.2744826176266851,1.5933530066738968,-0.6857128038066708,-0.8009268083117407,-1.1440027652618425,-0.7669822398790895,-0.7609605880889244,-0.4328408068989924,-0.5469334230769033,0.0113300671800971,17.468254151793882,0.741011381149292,0.005639928226947,Unknown,Juvenile,L. lynx,growl
-0.6888433929571497,-0.32922967933879843,0.5139689352833604,1.4560493862445294,-0.6293388967856857,-0.6388781764799991,-0.2690243240772349,1.2145626827583953,-1.2435011466895882,0.9522572159767152,17.879094966658197,0.7626668214797974,0.0092839412106772,Female,Adult,L. lynx,call
-0.6060239957492843,0.22007965952197164,-0.37340970802060336,0.11693742840798092,-0.7880982892744873,-0.717388736972541,-0.2690243240772349,0.8376426537491571,-1.2761782706639024,0.1779355406761169,18.03884017326205,0.7739983797073364,-0.0047028100745065,Female,Adult,L. lynx,growl
-0.7195649851769286,-0.32922967933879843,-0.3557376542008121,0.5451910641147162,-0.8877793645693459,-0.7147916955313118,-0.3674115768795728,0.766384443186034,-1.4463858658390503,0.3015506267547607,18.32006648534022,0.7586172819137573,0.0092307735114336,Female,Adult,L. lynx,growl
-0.786056822883373,-0.8785390181995685,-0.8000953542367678,-0.47313222056173254,-1.2062110595256639,-0.7392638168044325,-0.7609605880889244,0.8461015210758347,-1.153056545951112,0.0417356565594673,17.574169521162542,0.8064165115356445,0.0134232865197235,Female,Adult,L. lynx,roar
-0.6432980954005545,0.22007965952197164,-0.28501232613605193,0.6306578899763124,-0.8199849306738676,-0.7167894197168728,-0.17063707127489705,0.6994443854930802,-1.495324531837074,0.3397901952266693,18.456899049729515,0.7032349109649658,0.0155546964135569,Female,Adult,L. lynx,growl
-0.6069907591408158,0.4947343289523567,-0.30934597572269834,0.27487100016178245,-0.7661123739537833,-0.7397632478508228,-0.3674115768795728,0.8996310467896028,-1.3542364905072088,0.2329111844301223,18.020010326303595,0.7659103274345398,-0.0016432093717714,Female,Adult,L. lynx,growl
-0.6552215105627763,0.22007965952197164,-0.38337066027612116,0.439161395543908,-0.8223324134762758,-0.7434590375941104,-0.2690243240772349,0.947854184119669,-1.4359792908249027,0.2756195664405823,18.16408605678909,0.7678298950195312,0.0030506868400334,Female,Adult,L. lynx,growl
-0.5951747621332086,0.7693889983827417,0.0042208452371478,1.180243379326465,-0.532054986468948,-0.6607104479364857,-0.17063707127489705,1.4497972198822386,-1.3575273501340674,0.589656412601471,18.19201755098885,0.7704221606254578,-0.0302594588726899,Female,Adult,L. lynx,growl
-0.4979613322069853,1.0440436678131269,0.3461833250915308,1.3936821847603722,-0.3508062584883566,-0.6386908898376028,0.6164609511438061,1.3148406856124195,-1.2975463268759069,0.7730993032455444,18.331936736266663,0.7351522445678711,-0.0098754433326114,Female,Adult,L. lynx,growl
-0.7428747247282992,-0.6038843487691835,0.6035700449966166,4.440118952627046,-0.6866674698537598,-0.6298884176449752,-0.17063707127489705,1.4116434828832627,-1.5351970014010552,3.192888736724853,18.46759417241881,0.7296737432479858,0.0145104767247898,Female,Adult,L. lynx,growl
-0.7298771280199312,-0.32922967933879843,0.06062063806292596,2.2680622313660157,-0.9680937067443353,-0.7292751958766283,-0.17063707127489705,1.0581232020866689,-1.5390011939323607,1.2842689752578735,18.622006272884043,0.688624918460846,0.0041721525288092,Female,Adult,L. lynx,growl
-0.7306290551022335,-0.32922967933879843,-0.08342652008493355,1.2286766988935947,-1.1243752007194838,-0.7222831612271651,-0.3674115768795728,0.6329778541275245,-1.569533719677408,0.7118319869041443,18.29201516515927,0.7050034999847412,0.0012642305658337,Female,Adult,L. lynx,growl
-0.5721872770456817,0.22007965952197164,-0.33419502538809315,0.24938892343565947,-0.8184199421389285,-0.643373055897511,0.026137434329778716,0.9590289767771083,-1.40709589841485,0.2242380231618881,17.997324755892972,0.77150559425354,-0.0042025844098326,Female,Adult,L. lynx,growl
-0.7803636606887986,-0.8785390181995685,-0.9401018578531667,-0.65822203955214,-1.2795698971009248,-0.8366528708505246,-0.7609605880889244,0.5908337813448784,-1.0194767458165297,0.0192611590027809,17.359316756587525,0.802983283996582,-0.0145165281555371,Female,Adult,L. lynx,roar
-0.5737985493649009,0.22007965952197164,-0.4877661402034666,0.04699838598873517,-1.020042631723557,-0.6304877349006435,0.2229119399344545,0.5434290193730755,-1.5510652385598998,0.1571302264928817,18.142966274520816,0.6902155876159668,0.0110845586367295,Female,Adult,L. lynx,growl
